Directorate,Sub Directorate,Accounting Date,COST CENTRE,Supplier Name,Net Amount,Type
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,215489,Care In Wales Limited T/A Care in the Vale,725.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,215489,Care In Wales Limited T/A Care in the Vale,637.71,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,215489,Care In Wales Limited T/A Care in the Vale,538.31,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,215489,Care In Wales Limited T/A Care in the Vale,603.95,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,215489,Care In Wales Limited T/A Care in the Vale,512.63,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,215489,Care In Wales Limited T/A Care in the Vale,781.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,215489,Care In Wales Limited T/A Care in the Vale,710.6,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,215489,Hallows Care Limited T/A Hallows Care,787.35,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,215489,Hallows Care Limited T/A Hallows Care,682.26,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,215489,Hallows Care Limited T/A Hallows Care,726.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,215489,Hallows Care Limited T/A Hallows Care,692.85,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,215489,Hallows Care Limited T/A Hallows Care,690.95,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,215489,Hallows Care Limited T/A Hallows Care,597.76,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,215489,Hallows Care Limited T/A Hallows Care,635.32,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,215489,Hallows Care Limited T/A Hallows Care,608.35,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,216179,Annwyl Limited t/a Bluebird Care,720,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,216179,Hallows Care Limited T/A Hallows Care,682.29,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,216179,Hallows Care Limited T/A Hallows Care,597.79,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,218419,Annwyl Limited t/a Bluebird Care,603.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,218419,Care In Wales Limited T/A Care in the Vale,825.93,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,218419,Care In Wales Limited T/A Care in the Vale,817.41,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,218419,Care In Wales Limited T/A Care in the Vale,677.98,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,20-Apr-18,101032,The Consortium for Purchasing and Distribution Limited,796.5,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,20-Apr-18,101032,Virtual Class Limited T/A Third Space Learning,1690,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,20-Apr-18,101213,Dwr Cymru Cyf,1238.81,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,20-Apr-18,101213,Llandaff Diocesan Board of Finance,705,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,20-Apr-18,101213,Ricoh UK Limited,1163.31,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,20-Apr-18,101213,The Consortium for Purchasing and Distribution Limited,614.84,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,20-Apr-18,101285,BNP Paribas Lease Group (Rentals) Limited T/A Danwood Contract Rentals,573,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,20-Apr-18,101285,Dwr Cymru Cyf,2015.29,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,217909,Everycare (Cardiff) Limited,941.64,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,217909,Everycare (Cardiff) Limited,842.56,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,217909,Valeplus (Cymru) & Valeplus Extra,1621.62,Revenue
DIRECT SOCIAL SERVICES,GF BUSINESS MANAGEMENT & INOVATION,20-Apr-18,239043,Narrative Edge Limited,15445.45,Revenue
DIRECT SOCIAL SERVICES,GF BUSINESS MANAGEMENT & INOVATION,20-Apr-18,239281,PayPoint Network Limited,6000,Revenue
DIRECT SOCIAL SERVICES,GF BUSINESS MANAGEMENT & INOVATION,20-Apr-18,239281,PayPoint Network Limited,2250,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,20-Apr-18,260050,E4Law Limited t/a Lextox,-816.75,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,20-Apr-18,260050,E4Law Limited t/a Lextox,-816.75,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,20-Apr-18,260140,Midway Transitional Solutions Limited,2316,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,20-Apr-18,260140,Midway Transitional Solutions Limited,2316,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,20-Apr-18,260140,Midway Transitional Solutions Limited,975,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,20-Apr-18,260140,Midway Transitional Solutions Limited,2148.09,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,20-Apr-18,260140,Midway Transitional Solutions Limited,2100,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,20-Apr-18,260235,E4Law Limited t/a Lextox,2189,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,20-Apr-18,260235,E4Law Limited t/a Lextox,1865,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,20-Apr-18,303931,G.P.H.I.T (Integrated Services) Limited,2784,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,20-Apr-18,303931,G.P.H.I.T (Integrated Services) Limited,1090,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,20-Apr-18,303931,KS Barry (Plumbing & Heating) Limited,595,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,20-Apr-18,303950,J & D Water Consultants Limited,2160,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,20-Apr-18,304103,SMK Building & Maintenance Limited,2686.14,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,20-Apr-18,305671,G.P.H.I.T (Integrated Services) Limited,10400,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,20-Apr-18,305701,G.P.H.I.T (Integrated Services) Limited,21984.6,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,20-Apr-18,305702,G.P.H.I.T (Integrated Services) Limited,2460,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING CLEANING,20-Apr-18,312160,Chubb Fire & Security Limited,580,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING CLEANING,20-Apr-18,312160,Chubb Fire & Security Limited,700.25,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING CLEANING,20-Apr-18,312160,Chubb Fire & Security Limited,680,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING CLEANING,20-Apr-18,312160,Chubb Fire & Security Limited,561.15,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING CLEANING,20-Apr-18,312160,Chubb Fire & Security Limited,750,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING CLEANING,20-Apr-18,312160,SGD Security Limited,518,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING CLEANING,20-Apr-18,312160,SGD Security Limited,520,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,20-Apr-18,341182,FCC Recycling (UK) Limited,101343.91,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,20-Apr-18,405100,Llamau Limited,575,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,20-Apr-18,407119,M and M Fixings Limited,982.19,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,20-Apr-18,407142,Tenant Participation Advisory Service (Cymru) Limited,1216.13,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,20-Apr-18,440530,Abavus Limited,1600,Revenue
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,20-Apr-18,831528,Urbis Schreder Limited,37497.6,Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL ECO DEV,20-Apr-18,834231,Alun Griffiths (Contractors) Limited,562810.55,Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL ECO DEV,20-Apr-18,834231,Bruton Knowles LLP,4185.25,Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL ECO DEV,20-Apr-18,834231,Capita Property and Infrastructure Limited,30292.88,Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,20-Apr-18,852232,Tugbury Electrical Services Limited,19875,Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,20-Apr-18,852232,Tugbury Electrical Services Limited,-19875,Capital
DIRECT SOCIAL SERVICES,GF BUSINESS MANAGEMENT & INOVATION,20-Apr-18,202491,Cardiff & Vale College,500,Revenue
DIRECT SOCIAL SERVICES,GF BUSINESS MANAGEMENT & INOVATION,20-Apr-18,215031,Cardiff & Vale College,1775,Revenue
DIRECT SOCIAL SERVICES,GF BUSINESS MANAGEMENT & INOVATION,20-Apr-18,215031,Rhondda Cynon Taff County Borough Council,2300,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,20-Apr-18,341123,Cardiff County Council,7906.26,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,20-Apr-18,341180,Cardiff County Council,119750.41,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,20-Apr-18,341182,Cardiff County Council,29589.52,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,20-Apr-18,341500,Cardiff County Council,21175.84,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,20-Apr-18,440531,Cardiff County Council,650.79,Revenue
DIRECT SOCIAL SERVICES,REGIONAL ADOPTION SERVICE,20-Apr-18,260500,Knight Frank LLP - Client,2833.33,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,20-Apr-18,101261,Anwen Carlisle,3250,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,217691,Samantha Wrightson,777.86,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,217691,Samantha Wrightson,667.48,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,217909,E&G Senior Care Limited t/a Right at Home (Bridgend & Vale of Glamorgan),548.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,215489,April Complete Care Solutions Limited,609.43,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,216179,April Complete Care Solutions Limited,703.04,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,216179,April Complete Care Solutions Limited,1016.52,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,217909,April Complete Care Solutions Limited,910.38,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,20-Apr-18,407106,Building Recruitment Company Limited,738.16,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,20-Apr-18,407106,Building Recruitment Company Limited,732.95,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,217909,The Cedars Care Services Limited t/a The Willows,940.26,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,217909,The Cedars Care Services Limited t/a The Willows,626.85,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,217909,The Cedars Care Services Limited t/a The Willows,2507.42,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,217909,The Cedars Care Services Limited t/a The Willows,1880.56,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,217909,The Cedars Care Services Limited t/a The Willows,940.28,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,20-Apr-18,260140,Cheryl Bird T/A Alexandra Guest House,750,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,215025,Gofal Cymru,3578.49,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,215025,Gofal Cymru,3578.49,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,217909,Vision 21,541.06,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,217909,Vision 21,874.02,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,217909,Vision 21,874.02,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20-Apr-18,217909,Vision 21,541.06,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,23-Apr-18,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,575.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,23-Apr-18,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,585.51,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,23-Apr-18,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,542.5,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,23-Apr-18,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,802.92,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,23-Apr-18,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,661.28,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,23-Apr-18,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,500.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,23-Apr-18,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,542.5,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,23-Apr-18,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,802.92,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,23-Apr-18,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,661.28,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,23-Apr-18,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,500.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,23-Apr-18,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,542.5,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,23-Apr-18,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,802.92,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,23-Apr-18,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,661.28,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,23-Apr-18,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,500.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,23-Apr-18,215489,Heidi Christoforato t/a Churchfields Home Care,549.13,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,23-Apr-18,215489,Heidi Christoforato t/a Churchfields Home Care,571.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,23-Apr-18,215489,Heidi Christoforato t/a Churchfields Home Care,500.22,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,23-Apr-18,216179,Heidi Christoforato t/a Churchfields Home Care,664.24,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,23-Apr-18,216179,Heidi Christoforato t/a Churchfields Home Care,582.47,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,100802,iTeach Limited,1495,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,101004,Superstars School Services Limited,796.44,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,101047,The Assessment Foundation CIC,1116,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,101055,Corona Energy Retail 4 Limited,627.6,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,101055,Dwr Cymru Cyf,4124.92,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,101063,Academics Limited,673.76,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,101065,The Assessment Foundation CIC,1116,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,101141,A & R Contract Cleaning Specialist Limited,1008.42,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,101173,A & R Contract Cleaning Specialist Limited,553.02,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,101173,Llandaff Diocesan Board of Finance,2883.88,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,101173,Llandaff Diocesan Board of Finance,691,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,101173,The Assessment Foundation CIC,988.5,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,101173,The Learning Partnership (Wales) Limited,700,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,101180,PHS Group Plc,1358.48,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,101180,The Assessment Foundation CIC,798,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,101202,Corona Energy Retail 4 Limited,717,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,101202,Dwr Cymru Cyf,2484.43,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,101202,ParentPay Limited,745.2,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,101202,Pugh Computers Limited,1029,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,101261,Biffa Waste Services Limited,564,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,101261,Dwr Cymru Cyf,775.53,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,101261,Ricoh UK Limited,1180.02,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,102593,Business Gas Limited / Electricity,680.62,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,102593,PHS Group Plc,518.4,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,102593,WJEC CBAC Limited,581.76,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,23-Apr-18,102671,Barnardo Services Limited,56733.33,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,104381,A & R Contract Cleaning Specialist Limited,1147.3,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,104381,GL Education Group Limited,535.66,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,104381,Midshire Business Systems (Northern) Limited,724.95,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,104381,The Assessment Foundation CIC,798,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,104385,Llandaff Diocesan Board of Finance,1542.6,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,104385,iTeach Limited,2495,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,23-Apr-18,215489,Healthcare Assistants Limited,2780,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,23-Apr-18,260060,Care Today (Childrens Services) Limited,17249.33,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,23-Apr-18,260060,Regional Foster Placements Limited,3255,Revenue
DIRECT ENVIRONMENT AND HOUSING,VEHICLES,23-Apr-18,319010,Dawsonrentals Materials Handling Equipment Limited t/a Dawsonrentals Sweepers,2200,Revenue
DIRECT ENVIRONMENT AND HOUSING,VEHICLES,23-Apr-18,319010,RD Geeson (Derby) Limited T/A Harprule Hire,1750,Revenue
DIRECT ENVIRONMENT AND HOUSING,VEHICLES,23-Apr-18,319010,RD Geeson (Derby) Limited T/A Harprule Hire,1750,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,23-Apr-18,323675,Jeremy Benn Associates Limited,5000,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,23-Apr-18,325338,Calibre Contracting Limited,974.36,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,23-Apr-18,325338,Calibre Contracting Limited,822.12,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,23-Apr-18,325338,Calibre Contracting Limited,2050.2,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,23-Apr-18,325338,Calibre Contracting Limited,729.09,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,23-Apr-18,325338,Garth Plant Hire Limited,1106.25,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,23-Apr-18,325338,Tarmac Trading Limited,532.24,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,23-Apr-18,325340,Calibre Contracting Limited,974.35,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,23-Apr-18,325340,Calibre Contracting Limited,822.12,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,23-Apr-18,325340,Calibre Contracting Limited,1948.71,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,23-Apr-18,325340,Calibre Contracting Limited,1234.2,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,23-Apr-18,325340,Calibre Contracting Limited,729.09,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,23-Apr-18,325340,Garth Plant Hire Limited,1171.25,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,23-Apr-18,325340,Garth Plant Hire Limited,1236.25,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,23-Apr-18,325600,Calibre Contracting Limited,943.8,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,23-Apr-18,325681,WDM Limited,8000,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,23-Apr-18,325750,Standard Signs & Traffic Systems Limited,3291.64,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,23-Apr-18,325790,Calibre Contracting Limited,1028.93,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,23-Apr-18,333037,Wicksteed Leisure Limited,524.36,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,23-Apr-18,359363,Vale Tennis Academy Limited,6214.5,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGENERATION & PLANNING,23-Apr-18,365763,Glamorgan Gem Limited,841.5,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SHARED SERVICES,23-Apr-18,403205,Air Monitors Limited,15198,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,23-Apr-18,407151,1TFW Limited T/A Cardiff Furniture Warehouse (CFW),778,Revenue
DIRECT CAPITAL POLICY,CAPITAL POLICY,23-Apr-18,852513,Capita Property and Infrastructure Limited,4500,Capital
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,23-Apr-18,260060,Rhondda Cynon Taff County Borough Council,17065.91,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,23-Apr-18,365784,Rhondda Cynon Taff County Borough Council,980,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,23-Apr-18,422003,Western Power Distribution LLP,-11264.47,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,23-Apr-18,422003,Western Power Distribution LLP,-1142.43,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,23-Apr-18,422003,Western Power Distribution LLP,11264.47,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,23-Apr-18,422003,Western Power Distribution LLP,11264.47,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,101202,Lucy Bateman,1637.25,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,23-Apr-18,405100,Lyndon Mustoe,3322.85,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,23-Apr-18,101173,Oxford University Press,3055.05,Revenue
